,Create Time,Classification Business,New-Code,Kategori 1 (ID),Kategori 2 (ID),Kategori 3 (ID),ID Background detail- ID,ID Example,ID Pertanyaan Serupa 1-ID,ID Pertanyaan Serupa 2-ID,ID Pertanyaan Serupa 3-ID,ID Pertanyaan Serupa 4-ID,ID Pertanyaan Serupa 5-ID,ID Pertanyaan Serupa 6-ID,ID Pertanyaan Serupa 7-ID,ID Pertanyaan Serupa 8-ID,ID Pertanyaan Serupa 9-ID,ID Pertanyaan Serupa 10-ID,ID Answer,NEW - ANSWER,combined_question
754,9/1/2024,ASI,289-1507-1508-911,Angsuran dan Pinjaman,Pengajuan Dana Flexi yang bersamaan dengan produk pinjaman lain,Pinjaman,Pengajuan Dana Flexi yang bersamaan dengan produk pinjaman lain,"Jika user sudah mengajukan dana flexi dan berhasil, lalu user ingin mengajukan Pinjaman/Dana Cicil, apakah bisa?",Bisa ga sih ngajuin produk pinjaman lain setelah ngajuin Dana Flexi?,Ngajuin pinjaman bebarengan bisa ga sih?,"Bisa. Namun, untuk keberhasilan pinjaman dari pengguna bergantung pada skor kredit dari pengguna.",Null,Null,Null,Null,Null,Null,Null,"Bisa. Namun, untuk keberhasilan pinjaman dari pengguna bergantung pada skor kredit dari pengguna.",Null,"Jika user sudah mengajukan dana flexi dan berhasil, lalu user ingin mengajukan Pinjaman/Dana Cicil, apakah bisa? Pengajuan Dana Flexi yang bersamaan dengan produk pinjaman lain"
755,9/1/2024,ASI,289-1509-1510-913,Angsuran dan Pinjaman,Lamanya limit kredit Dana Flexi yang dibekukan,Pinjaman,Lamanya limit kredit Dana Flexi yang dibekukan,Berapa lama batas kredit dibekukan jika pengguna terlambat membayar tagihan dana fleksibel?,Kredit limit Dana Flexi saya dibekukan sampai kapan ya?,Ini kapan sih limit Dana Flexi ga dibekuin lagi?,"Setelah tagihan dilunasi, pengguna dapat meminjam kembali, tetapi berhasil tidaknya pinjaman tersebut bergantung pada skor kredit pengguna pada saat itu.",Null,Null,Null,Null,Null,Null,Null,"Setelah tagihan dilunasi, pengguna dapat meminjam kembali, tetapi berhasil tidaknya pinjaman tersebut bergantung pada skor kredit pengguna pada saat itu.",Null,Berapa lama batas kredit dibekukan jika pengguna terlambat membayar tagihan dana fleksibel? Lamanya limit kredit Dana Flexi yang dibekukan
756,9/1/2024,AFI,872-1511-1512-914,Payment,Pembayaran tagihan Rp.10.000,Installment/Payment Gateway,Pembayaran tagihan kurang dari batas minimum,Bagaimana jika tagihan kurang dari 10.000 tidak bisa dilakukan pembayaran?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Kula bantu informasikan terkait dengan pertanyaan Kakak yang ingin melakukan pembayaran tagihan kurang dari Rp10.000, Kakak dapat melakukan pembayaran tagihan Kakak dengan menghubungi Kami melalui Live Chat/Hotline di 1500920 agar dapat dibantu proses lebih lanjut oleh tim terkait.","Kula bantu informasikan, terkait pertanyaan Kakak tentang pembayaran tagihan kurang dari Rp10.000, silakan hubungi kami via Live Chat dengan klik tombol di bawah ini ya, agar tim kami bisa bantu proses lebih lanjut. Atau bisa juga lewat Hotline 1500920.",Bagaimana jika tagihan kurang dari 10.000 tidak bisa dilakukan pembayaran? Pembayaran tagihan kurang dari batas minimum
757,9/1/2024,AFI,74-1513-1514-915,Akulaku Paylater,Cara belanja di Shopee pakai Akulaku Paylater,Akulaku Paylater,Cara belanja di Shopee pakai Akulaku,Bagaimana cara belanja di shopee menggunakan akulaku paylater?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Kula bantu informasikan terkait dengan pertanyaan Kakak, untuk saat ini penggunaan metode pembayaran dengan menggunakan Akulaku PayLater di Shopee dibatasi. Oleh karena itu, Kula sarankan Kakak untuk berbelanja dengan metode pembayaran dengan menggunakan Akulaku PayLater di platform atau merchant online lain ya, Kak. ",Null,Bagaimana cara belanja di shopee menggunakan akulaku paylater? Cara belanja di Shopee pakai Akulaku
758,9/1/2024,AFI,695-1515-1516-916,Collection,Permintaan keringanan pembayaran tagihan Pinjaman,Collection,Keringanan pembayaran tagihan Pinjaman,Bagaimana jika ingin bertanya tentang keringanan pembayaran tagihan Pinjaman?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Aku informasikan terkait dengan permintaan keringanan/diskon denda yang Kakak tanyakan, keringanan/diskon denda hanya diberikan kepada user yang tagihannya telah melewati tanggal jatuh tempo. Selain itu, apabila nantinya permintaan keringanan/diskon denda Kakak disetujui, maka Kakak harus membayarkan nominal tagihan yang sudah diringankan secara sekaligus pada saat itu juga yang mana Kakak tidak bisa mencicil jumlah yang sudah diberikan keringanan. Apabila Kakak ingin mengajukan keringanan/diskon denda, Aku sarankan Kakak untuk menghubungi Kami melalui Live Chat/Hotline di 1500 920 agar dapat dibantu proses lebih lanjut oleh tim terkait.","Kula informasikan terkait dengan permintaan keringanan/diskon denda yang Kakak tanyakan, keringanan/diskon denda hanya diberikan kepada user yang tagihannya telah melewati tanggal jatuh tempo. Selain itu, apabila nantinya permintaan keringanan/diskon denda Kakak disetujui, maka Kakak harus membayarkan nominal tagihan yang sudah diringankan secara sekaligus pada saat itu juga yang mana Kakak tidak bisa mencicil jumlah yang sudah diberikan keringanan. Apabila Kakak ingin mengajukan keringanan/diskon denda, Kula sarankan Kakak untuk menghubungi Kami melalui Live Chat/Hotline di 1500920 agar dapat dibantu proses lebih lanjut oleh tim terkait.",Bagaimana jika ingin bertanya tentang keringanan pembayaran tagihan Pinjaman? Keringanan pembayaran tagihan Pinjaman
759,9/1/2024,ASI,289-1517-1518-917,Angsuran dan Pinjaman,Tidak memiliki buku tabungan untuk Pinjaman,Pinjaman,Tidak memiliki buku tabungan untuk Pinjaman,Bagaimana solusinya jika mau ajukan Pinjaman tapi buku tabungannya tidak tahu disimpan dimana?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Kula informasikan bahwa untuk mengajukan pinjaman, pengguna harus menyiapkan dokumen seperti NIK, NPWP, dan BPJS karena dokumen tersebut menjadi syarat yang diperlukan untuk mengajukan pinjaman di Akulaku. Sehingga, Kakak tidak memerlukan buku tabungan pada saat pengajuan pinjaman di Akulaku.",Null,Bagaimana solusinya jika mau ajukan Pinjaman tapi buku tabungannya tidak tahu disimpan dimana? Tidak memiliki buku tabungan untuk Pinjaman
760,9/1/2024,ASI,620-1519-1520-918,Bug,Tidak ada menu Pengaturan di aplikasi,Bug,Letak menu pengaturan di aplikasi,Kenapa di menu akun tidak ada pengaturan?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Kula bantu informasikan ya Kak, untuk menu ""Pengaturan/Setting"" di aplikasi Akulaku pada menu utama ""Akun"" kemudian terdapat pada bagian pojok kanan atas yang memiliki gambar atau logo Gir. Kakak bisa klik tombol tersebut untuk membuka menu ""Pengaturan/Setting"".",Null,Kenapa di menu akun tidak ada pengaturan? Letak menu pengaturan di aplikasi
761,9/1/2024,AFI,872-1521-1522-919,Payment,Barang hilang dan masih memiliki tagihan,Collection,Barang hilang ketika masih memiliki tagihan,Bagaimana jika saya iingin melaporkan bahwa barang yang saya kredit telah hilang dan saya tidak akan membayar sebelum menemukannya?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Kak. Apabila Kakak mengalami kehilangan atas produk yang Kakak beli dengan cara kredit/mencicil, Kula sarankan Kakak untuk menghubungi Kami melalui Live Chat/Hotline di 1500920 agar dapat dibantu pengecekan oleh tim terkait. ",Null,Bagaimana jika saya iingin melaporkan bahwa barang yang saya kredit telah hilang dan saya tidak akan membayar sebelum menemukannya? Barang hilang ketika masih memiliki tagihan
762,9/1/2024,ASI,289-1523-1524-920,Angsuran dan Pinjaman,Cara cek riwayat pengajuan Dana Cicil,Pinjaman,Cek riwayat pengajuan Dana Cicil,Dimana untuk cek history Dana Cicil?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Kula informasikan bahwa Kakak dapat melakukan pengecekan riwayat pengajuan Dana Cicil dengan cara sebagai berikut:

1. Login ke akun aplikasi Akulaku
2. Masuk ke menu ""Keuangan""
3. Klik ""Cek Tagihan""
4. Masuk ke ""Riwayat Tagihan""
5. Pilih ""Dana Cicil""","Kula bantu informasikan ya kak untuk cara melakukan pengecekan riwayat pengajuan Dana Cicil di aplikasi Akulaku:
 
1. Masuk ke halaman Keuangan.
2. Pilih Tagihanku (Rp) → Klik Cek Tagihan.
3. Selanjutnya, klik Riwayat Tagihan. 
4. Pilih kolom Dana Cicil. ",Dimana untuk cek history Dana Cicil? Cek riwayat pengajuan Dana Cicil
763,9/1/2024,ASI,289-1525-1526-921,Angsuran dan Pinjaman,Pembatalan pengajuan Pinjaman menggunakan BPKB (Car Loan),Pinjaman,Batalkan pengajuan Pinjaman pakai BPKP,Bagaimana caranya untuk batalkan pengajuan Pinjaman pakai BPKP di Akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Kula informasikan bahwa pengajuan pinjaman dengan agunan BPKB di Akulaku tidak dapat dibatalkan. Sehingga, Kula sarankan Kakak untuk mempertimbangkan kembali pengajuan pinjamannya sebelum mengajukan pinjaman dengan agunan BPKB di Akulaku.",Null,Bagaimana caranya untuk batalkan pengajuan Pinjaman pakai BPKP di Akulaku? Batalkan pengajuan Pinjaman pakai BPKP
764,9/1/2024,ASI,289-1527-1528-922,Angsuran dan Pinjaman,Bantu ACC pengajuan pinjaman,Pinjaman,Bantu ACC pengajuan pinjaman,Tolong bantu ACC pengajuan pinjaman saya,mohon bantuannya kak untuk pinjaman saya,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Kula informasikan bahwa keberhasilan pengajuan pinjaman yang Kakak ajukan sepenuhnya ditentukan oleh sistem. Sehingga, apabila ada kendala yang mungkin Kakak hadapi dalam melakukan pengajuan nantinya, Kula sarankan Kakak dapat melakukan transaksi secara tunai terlebih dahulu agar dapat meningkatkan kualitas limit. Transaksi tunai yang dimaksud merupakan pesanan produk, bukan pembelian pulsa ataupun voucher ya, Kak.","Sebelumnya, mohon maaf ya Kak atas ketidaknyamanannya perihal kendala pinjaman belum di ACC. Untuk pengajuan pinjaman tidak dapat Kula setujui secara manual. Terkait pengajuan pinjaman, Kakak dapat mengikuti langkah-langkah dan melengkapi syarat pengajuan pinjaman yang sesuai dengan petunjuk pada aplikasi. Jika data dan syarat sudah sesuai dan lengkap, sistem akan menilai dalam beberapa waktu dan pengajuan pinjaman Kakak akan disetujui.",Tolong bantu ACC pengajuan pinjaman saya Bantu ACC pengajuan pinjaman
765,10/1/2024,AFI,738-1532-1533-925,Keamanan Akun,Tidak merasa melakukan transaksi,Keamanan Akun,Transaksi tidak diketahui,Ada transaksi pengisian pulsa/pesanan lain tidak diketahui dan membengkak. Dan tidak pernah melakukan pembelian,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf atas kendala yang telah terjadi kepada Kakak. Kula bantu informasikan apabila Kakak mengalami kendala terdapat transaksi mencurigakan yang tidak Kakak ketahui dan tidak pernah Kakak lakukan, Kakak dapat menghubungi Kami melalui Live Chat/Hotline di 1500920 agar dapat dibantu proses tindaklanjut oleh tim terkait.",Null,Ada transaksi pengisian pulsa/pesanan lain tidak diketahui dan membengkak. Dan tidak pernah melakukan pembelian Transaksi tidak diketahui
766,10/1/2024,ASI,289-1534-1535-926,Angsuran dan Pinjaman,Banyaknya syarat Pinjaman,Pinjaman,Komplain syarat Pinjaman,Kenapa banyak banget syarat untuk pengajuan Pinjaman?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Kak. Kula informasikan bahwa syarat-syarat tersebut diperlukan oleh tim terkait untuk melakukan verifikasi. Selain itu, keberhasilan atas pinjaman yang Kakak ajukan juga bergantung pada dokumen-dokumen yang Kakak lengkapi pada saat pengajuan. Oleh karena itu, Kula sarankan Kakak dapat memberikan dokumen-dokumen yang dibutuhkan agar Kakak tidak mengalami kendala pada saat pengajuan.",Null,Kenapa banyak banget syarat untuk pengajuan Pinjaman? Komplain syarat Pinjaman
767,10/1/2024,AFI,872-1536-1537-927,Payment,"Nama di black list oleh Bank, padahal sudah bayar tagihan",Installment/Payment Gateway,"Nama diback list oleh Bank, padahal sudah bayar tagihan","Kenapa nama saya masih black list dibank, padahal saya sudah bayar Akulaku tahun 2022",Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Maaf, tentang masalah ini perlu proses pengecekan lebih lanjut oleh Layanan Pelanggan kami. Klik tombol di bawah ini untuk terhubung dengan Layanan Pelanggan.",Null,"Kenapa nama saya masih black list dibank, padahal saya sudah bayar Akulaku tahun 2022 Nama diback list oleh Bank, padahal sudah bayar tagihan"
768,10/1/2024,AFI,74-1539-1540-928,Akulaku Paylater,Tidak ada metode pembayaran Akulaku di aplikasi Shopee,Akulaku Paylater,Kendala metode bayar Akulaku di Shopee,Kenapa di aplikasi Shopee tidak ada metode pembayaran Akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Kak. Kula bantu informasikan untuk saat ini penggunaan metode pembayaran dengan menggunakan Akulaku PayLater di Shopee dibatasi. Oleh karena itu, Kula sarankan Kakak untuk berbelanja dengan metode pembayaran dengan menggunakan Akulaku PayLater di platform atau merchant online lain ya, Kak. ",Null,Kenapa di aplikasi Shopee tidak ada metode pembayaran Akulaku? Kendala metode bayar Akulaku di Shopee
769,10/1/2024,ASI,1063-1541-1550-937,Pengembalian barang,"Barang yang diterima kendala, kartu SIM atau simcard tidak terbaca di HP",Merchant Online,Produk bermasalah karena kartu SIM tidak terbaca,Saya beli barang ketika sampai tapi tidak bisa mambaca kartu SIM,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Anda bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.","Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Kakak bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.",Saya beli barang ketika sampai tapi tidak bisa mambaca kartu SIM Produk bermasalah karena kartu SIM tidak terbaca
770,10/1/2024,ASI,1210-1542-933,Refund,Akulaku meminta pengembalian Dana,Refund,Akulaku meminta pengembalian Dana,Apakah dari aplikasi Akulaku benar meminta pengembalian dana?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Anda bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.","Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Kakak bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.",Apakah dari aplikasi Akulaku benar meminta pengembalian dana? Akulaku meminta pengembalian Dana
771,10/1/2024,AFI,872-1543-1659-992,Payment,Nomor Virtual Account tidak ditemukan,Installment/Payment Gateway,Virtual Account tidak ditemukan,Kenapa nomor VA tidak diketahui?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Anda bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.","Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Kakak bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.",Kenapa nomor VA tidak diketahui? Virtual Account tidak ditemukan
772,11/1/2024,ASI,1344-1544-935,Virtual,Masukin nomor token listrik gagal,Voucher,Gagal input nomor token listrik,Kenapa masukin nomor token nya gagal terus? /// Bagaimana jika diimasukin nomor tokennya gagal? /// Token nya gagal terus kak kenapa ya?,masukin token gagal terus,Permisi ini tokennya gagal terus sih,Kak aku tadi ambil token listrik menggunakan paylater tapi kode salah terus,Null,Null,Null,Null,Null,Null,Null,"Terkait kendala pada saat proses penginputan nomor token, Kakak bisa konfirmasi langsung kepada pihak PLN melalui website https://web.pln.co.id/kontak-kami untuk dibantu pengecekan lebih lanjut. Kakak juga bisa mengikuti langkah-langkah berikut untuk mengatasi kendala gagal input nomor token.

1. Silakan menuju alat meter, lalu tekan 00+enter. Hal ini bertujuan untuk me-reset meter jika ada kesalahan pada input sebelumnya.
2. Tunggu beberapa saat agar meteran selesai proses resetnya.
3. Jika sudah selesai, silahkan input ulang nomor token PLN di meteran.
4. Selesai, biasanya token akan langsung masuk.
5. Jika cara di atas tetap tidak bisa, segera hubungi petugas PLN karena kemungkinan alat meter kamu rusak.","Terkait kendala pada saat proses penginputan nomor token, Kakak bisa konfirmasi langsung kepada pihak PLN melalui website https://web.pln.co.id/kontak-kami untuk dibantu pengecekan lebih lanjut. Kakak juga bisa mengikuti langkah-langkah berikut untuk mengatasi kendala gagal input nomor token.

1. Silakan menuju alat meter, lalu tekan 00+enter. Hal ini bertujuan untuk me-reset meter jika ada kesalahan pada input sebelumnya.
2. Tunggu beberapa saat agar meteran selesai proses resetnya.
3. Jika sudah selesai, silakan input ulang nomor token PLN di meteran.
4. Selesai, biasanya token akan langsung masuk.
5. Jika cara di atas tetap tidak bisa, segera hubungi petugas PLN karena kemungkinan alat meter Kakak rusak.",Kenapa masukin nomor token nya gagal terus? /// Bagaimana jika diimasukin nomor tokennya gagal? /// Token nya gagal terus kak kenapa ya? Gagal input nomor token listrik
773,11/1/2024,AFI,289-1545-1546-936,Angsuran dan Pinjaman,Tidak bisa belanja dengan cicilan,Pengajuan limit/kredit poin,Tidak bisa belanja cicilan,Kenapa sudah tidak bisa cicilan lagi? /// Saya tidak bisa beli barang dengan cicilan. /// Kenapa saya gak bisa beli barang dengan cicilan? /// Kenapa tidak bisa beli produk cicilan?,Cicilan tidak bisa digunakan,Barang tidak bisa beli dengan dicicil,Kenapa sekarang tidak bisa pakai Akulaku dengan cicilan?,Null,Null,Null,Null,Null,Null,Null,"Halo Kak, Kula informasikan bahwa aplikasi Akulaku secara otomatis melakukan penilaian setiap transaksi baik cash maupun kredit yang telah dilakukan Kakak. Penilaian otomatis oleh sistem mencakup riwayat transaksi, riwayat pembayaran, riwayat penggunaan aplikasi, verifikasi kelengkapan data diri dan penilaian yang lainnya. Jadi, kami sarankan Kakak untuk mempertahankan kebiasaan transaksi yang baik seperti meningkatkan jumlah transaksi dan membayar tagihan secara tepat waktu.","Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Kak. Kula bantu informasikan terkait dengan kendala yang Kakak alami dimana Kakak tidak dapat menggunakan limit Paylater, Kula sarankan Kakak untuk menghubungi Kami melalui Live Chat/Hotline di 1500920 agar dapat dibantu pengecekan lebih lanjut.",Kenapa sudah tidak bisa cicilan lagi? /// Saya tidak bisa beli barang dengan cicilan. /// Kenapa saya gak bisa beli barang dengan cicilan? /// Kenapa tidak bisa beli produk cicilan? Tidak bisa belanja cicilan
774,11/1/2024,AFI,872-1552-1553-938,Payment,Pembayaran tagihan pulsa belum masuk,Installment/Payment Gateway,Pembayaran tagihan pulsa belum masuk,Pembayaran pulsa belum masuk,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Mohon maaf atas ketidaknyamanannnya ya, Kak. Terkait dengan kendala yang Kakak alami, Aku informasikan untuk status pembayaran membutuhkan waktu 1x24 jam hingga terupdate. Mohon untuk menunggu agar pembayaran Kakak berhasil diproses. Jika dalam waktu lebih dari 1x24 jam status pembayaran Kakak belum terupdate dan belum menerima notifikasi, Kakak dapat menghubungi Kami segera melalui Live Chat/Hotline di 1500 920 agar dapat ditindaklanjuti ke tim terkait.","Mohon maaf atas ketidaknyamanannya ya, Kak. Terkait dengan kendala yang Kakak alami, Kula informasikan untuk status pembayaran membutuhkan waktu 1x24 jam hingga terupdate. Mohon untuk menunggu agar pembayaran Kakak berhasil diproses. Jika dalam waktu lebih dari 1x24 jam status pembayaran Kakak belum terupdate dan belum menerima notifikasi, Kakak dapat menghubungi Kami segera melalui Live Chat/Hotline di 1500920 agar dapat ditindaklanjuti ke tim terkait.",Pembayaran pulsa belum masuk Pembayaran tagihan pulsa belum masuk
